name	lat	long
A/sw/France/56-220533-3/2022_NE_56_2022.66388888889	47.8047594876028	-2.51998182646929
A/sw/France/56-200201/2020_NE_56_2020.31111111111	47.695703939748	-3.27218315876003
A/sw/France/56-200441-3/2020_N_56_2020.55277777778	48.0168179872913	-3.03470759224148
A/sw/France/56-200050/2020_NE_56_2020.11666666667	47.8236555458048	-2.16317852572538
A/sw/France/72-200462-2/2020_NE_72_2020.5	47.9218040283303	0.752851309627288
A/sw/France/72-200461-1/2020_NE_72_2020.50277777778	47.8482284432744	0.627584118349485
A/sw/France/72-220017-3/2022_NE_72_2022.00555555556	47.918019081233	0.72646154556423
A/sw/France/72-210509-4/2021_NE_72_2021.8	48.2009998394175	-0.0624095952138227
A/sw/France/72-200205/2020_NE_72_2020.42777777778	48.0717127224003	-0.114481407436503
A/sw/France/72-200305/2020_PSE_72_2020.56111111111	48.1761490639299	-0.0346483718138192
A/sw/France/72-200244/2020_NE_72_2020.53888888889	47.9623911631293	-0.0857963498681822
A/sw/France/72-210053-6/2021_NE_72_2021.00833333333	48.3919878426471	0.115922332135962
A/sw/France/72-210053-6/2021_NE_72_2021.00833333333	48.2963582628872	0.148568364372475
A/sw/France/72-220016-1/2021_PSE_72_2021.98888888889	48.2677265848499	0.13993474105373
A/sw/France/72-210508-1/2021_NE_72_2021.78055555556	48.0655000270345	-0.0346120143774863
A/sw/France/72-200318/2020_PSE_72_2020.55277777778	47.9788908012679	-0.112621289817606
A/sw/France/76-210447-1/2021_PSE_76_2021.40555555556	49.451589798493	0.770569996258228
