# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Oct 09 15:51:42 BST 2024 [seed=1728485501363]
# -threads 4 H1avN2_HA_srd06_sc_cs_50m.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
25760000	-6412.311405041096	-463.69674651722164	-5948.614658523874	4.0042789928658555	2018.990165451574	73.65424115599312	7.899358408260193	8.793382874765165	12.082328268278784	0.36364430144821236	0.18402937145319548	0.2030316254962118	0.24929470160238779	0.8888927876843195	0.30155378039157377	0.7790223189412967	0.22097768105868507	1.168533478411945	0.6629330431760552	0.003715254134074779	0.003715254134074777	-5948.614658523874	0.0	-458.42540998484856
25780000	-6396.060100713303	-449.588219811249	-5946.471880902054	3.6832180523284004	2019.3112263921116	68.82379623870061	7.403917101948588	10.293393213079035	12.433037441564114	0.3533880607873471	0.18086729485750955	0.20077589049539252	0.26496875385975827	0.42358379656989936	0.2151474460164295	0.7202038813155756	0.27979611868440607	1.0803058219733632	0.8393883560532183	0.003917790663107012	0.003917790663107014	-5946.471880902054	0.0	-445.08866159834633
25800000	-6412.5553177282045	-461.334037504993	-5951.221280223212	3.8005627859280366	2019.193881658512	71.23903342835246	7.374248206593375	13.178223542674715	10.59310159773189	0.3453739344388509	0.185122989104264	0.20852931097103972	0.26097376548585277	0.45673050467693427	0.30413617231129664	0.7484353680113208	0.25156463198866075	1.1226530520169813	0.7546938959659822	0.0037293256186094327	0.003729325618609436	-5951.221280223212	0.0	-456.470729970009
25820000	-6423.0790373672835	-464.93760809271714	-5958.141429274567	3.8087195838677705	2019.1857248605722	71.48835456413963	8.470634282936226	11.16428753794204	11.627344276340335	0.39703153325450424	0.17864366164187384	0.19449212021340703	0.2298326848902224	0.7621933427601943	0.02350250336790885	0.7822916311412381	0.2177083688587432	1.1734374467118571	0.6531251065762296	0.0038039283381465934	0.0038039283381465926	-5958.141429274567	0.0	-460.0191769866061
25840000	-6446.656264724137	-483.7219083037503	-5962.934356420387	3.7105444108209276	2019.2839000336191	78.78855745512337	10.823386897224731	10.926895037441927	9.905017741731697	0.35681130752572665	0.18031783767677204	0.21474153300828383	0.2481293217892249	0.4745021938638208	0.15320930722656978	0.7326088021175691	0.2673911978824122	1.0989132031763535	0.8021735936472367	0.0035379991186790926	0.0035379991186790896	-5962.934356420387	0.0	-479.29436894074064
25860000	-6438.29331863819	-462.3343506537274	-5975.958967984462	3.63340693585235	2019.3610375085875	72.58993390087605	9.943611138205751	12.551478232000026	16.739108779807637	0.3572822033482807	0.18676034230744304	0.20033806217125144	0.25561939217303237	0.7131644688114696	0.1453672027968293	0.7859396780597974	0.21406032194018348	1.178909517089696	0.6421809658205504	0.0035628688716078344	0.0035628688716078335	-5975.958967984462	0.0	-456.190398718314
25880000	-6420.987315743153	-452.14579102526983	-5968.841524717883	3.9940790309517795	2019.0003654134882	69.83459513522087	7.923418052673624	13.630190943187483	9.902573929321841	0.36341080027484385	0.19024942053229693	0.20766423395366337	0.23867554523920329	0.6821861881655136	0.07867241704165691	0.7520194946784143	0.24798050532156646	1.1280292420176214	0.7439415159646994	0.004188809145056646	0.004188809145056644	-5968.841524717883	0.0	-447.1722519675383
25900000	-6403.170598655587	-453.80331852093605	-5949.367280134651	3.7332996360290713	2019.261144808411	70.9080093076242	7.527635251721232	9.216071292927992	10.511901831997934	0.3646670598684708	0.18445090085572094	0.2027853030179827	0.24809673625783296	0.5351107891836646	0.147359534977062	0.7752858917190634	0.22471410828091706	1.162928837578595	0.6741423248427512	0.0036097843783537914	0.0036097843783537897	-5949.367280134651	0.0	-449.79224919711436
25920000	-6425.6565226698895	-482.01638521178603	-5943.640137458104	3.7621131658289473	2019.2323312786111	77.76238252305568	9.74022518938574	10.480486312389127	9.834666154830437	0.37544737617712565	0.18594222891090437	0.20381550563195494	0.2347948892800225	0.6595351253387428	0.22592706344991004	0.7982684192050439	0.20173158079493636	1.1974026288075659	0.6051947423848091	0.0034900961987352516	0.003490096198735255	-5943.640137458104	0.0	-477.277711779613
25940000	-6399.346802732507	-448.6540097132304	-5950.692793019277	3.67734123937149	2019.3171032050684	69.49322822407959	6.679380413519335	10.497512336246762	9.48295457507537	0.3600662102113976	0.19964278013593054	0.19395417808663176	0.24633683156604744	0.6029226367626466	0.2060829271633956	0.7651389119434984	0.234861088056482	1.1477083679152476	0.704583264169446	0.0037034420780606408	0.003703442078060642	-5950.692793019277	0.0	-444.4365799032623
25960000	-6405.6814293847465	-460.3123908752919	-5945.369038509454	3.7139534743011455	2019.2804909701388	72.86044573170113	7.755007246483279	10.682634779946774	11.04725356417509	0.3534086421457039	0.18552777625447084	0.19827219488063377	0.2627913867191988	0.5899529620684673	0.24925819717509795	0.7468224426351084	0.2531775573648718	1.1202336639526627	0.7595326720946154	0.0037968918091061247	0.0037968918091061217	-5945.369038509454	0.0	-455.5622145051522
25980000	-6423.013108024613	-483.0596825795827	-5939.95342544503	3.708962329562949	2019.2854821148771	76.91584838279911	8.829381804211561	10.796440205597172	14.39860971248765	0.37306181284142126	0.1830464358782251	0.20322503332300376	0.24066671795735714	0.7681176436086398	0.4380335506454899	0.7958922368516909	0.2041077631482891	1.1938383552775362	0.6123232894448674	0.0036582055020814882	0.003658205502081484	-5939.95342544503	0.0	-476.9417439272235
26000000	-6425.232352492656	-459.5562645114378	-5965.676087981218	3.7765536401219477	2019.2178908043181	71.84812935742596	7.519177154857204	12.382336423345592	9.598205694494956	0.3587605670133449	0.18144807645934194	0.20655100900885928	0.2532403475184612	0.8435823782963756	0.12220196953109633	0.759603862147291	0.24039613785268893	1.1394057932209365	0.7211884135580668	0.0036293317910659497	0.0036293317910659493	-5965.676087981218	0.0	-454.59177794972726
26020000	-6440.8409169054885	-463.92839057260295	-5976.912526332885	3.728572593605329	2019.2658718508346	70.52270390121556	8.718613331778643	13.495732068180077	10.807924133990326	0.3475626075533881	0.19577572221349118	0.21313298147811946	0.24352868875500858	0.5906356560513065	0.18462072799586227	0.7608240573847174	0.2391759426152628	1.141236086077076	0.7175278278457884	0.0033395370667497182	0.0033395370667497182	-5976.912526332885	0.0	-458.86341774373153
26040000	-6422.4420358213565	-472.0923183879721	-5950.349717433384	3.8707994663880294	2019.123644978052	73.83326557750233	8.614630183895066	8.1542296326618	10.754909838011962	0.3667499575169724	0.16733164652036536	0.2229261082963104	0.2429922876663591	0.4186964547817467	0.09295576587173546	0.7765411313779781	0.2234588686220016	1.164811697066967	0.6703766058660048	0.003913979092030544	0.003913979092030547	-5950.349717433384	0.0	-468.40521128313566
26060000	-6432.39600634682	-457.8164844450598	-5974.57952190176	3.9305628553010368	2019.0638815891389	72.21806121985932	8.514320464360258	9.69107097987079	9.694335087114784	0.3631880447874598	0.17967132863930022	0.19457888914106997	0.2625617374321774	0.6808042402979465	0.28828095964726785	0.7279182806230731	0.2720817193769063	1.0918774209346096	0.8162451581307189	0.0036161252812209506	0.00361612528122095	-5974.57952190176	0.0	-453.1707245332416
26080000	-6438.064179719262	-480.03184339184145	-5958.03233632742	3.836871525828468	2019.1575729186115	76.59319749721057	8.503941217514088	12.022821333010597	12.083102287713125	0.3559590219790208	0.1852492441836444	0.2136468963481779	0.24514483748916427	0.5877899636025126	0.11079715543844185	0.7883774731232014	0.2116225268767781	1.182566209684802	0.6348675806303343	0.003501332820986848	0.003501332820986844	-5958.03233632742	0.0	-475.14588401151246
26100000	-6437.604898152127	-472.41816597154633	-5965.186732180581	3.595170486909532	2019.3992739575303	75.45601188458201	9.093431094767242	9.648075107770646	6.758996189976085	0.3584942437808189	0.17386847046332726	0.2103035956858918	0.2573336900699693	0.4262366548437477	0.213619134373879	0.7698277616201051	0.23017223837987333	1.1547416424301578	0.69051671513962	0.0037239341960791142	0.0037239341960791108	-5965.186732180581	0.0	-468.9730649110458
26120000	-6423.135724688806	-469.18208277316353	-5953.953641915642	4.037370444009414	2018.9570740004306	75.62232085652437	9.74916847404716	10.185115163731334	10.754914222720842	0.3711900922607593	0.16758268195219667	0.1994419533066599	0.2617852724803915	0.6310508911354274	0.3176325714745734	0.7687933055057282	0.23120669449425016	1.1531899582585923	0.6936200834827505	0.0038565378733536747	0.003856537873353675	-5953.953641915642	0.0	-464.11932553588935
26140000	-6437.792801878581	-487.01201782640396	-5950.780784052176	3.869852107401342	2019.1245923370386	77.87039632699799	9.23978315337269	11.565659829634281	7.064240877456255	0.36293201062677666	0.18232392924998872	0.21033502907622123	0.24440903104702083	0.7015499052400921	0.21700282715573618	0.7763825264374022	0.22361747356257594	1.1645737896561035	0.6708524206877278	0.003692194553960174	0.003692194553960176	-5950.780784052176	0.0	-482.5977516429946
26160000	-6430.042685774163	-473.99504575051265	-5956.04764002365	3.8798604783397685	2019.1145839661	75.19336671275717	8.839035343321253	9.676255078579727	8.94296061330263	0.3567026696999248	0.19036187901989596	0.20759086118555511	0.24534459009463164	0.42054383083743874	0.11464527202436295	0.7430849181796506	0.25691508182032846	1.114627377269476	0.7707452454609853	0.0035542121664858335	0.003554212166485836	-5956.04764002365	0.0	-470.3493859648552
26180000	-6434.052179946351	-470.4842578297584	-5963.567922116593	3.757076298962293	2019.2373681454776	73.57816839115294	9.310523796169202	9.17668840231755	11.399744970358244	0.3427522368867998	0.19901458893645152	0.20248337016088913	0.255749804015867	0.9410533008817134	0.09314322356130737	0.7321484211882368	0.26785157881174243	1.0982226317823551	0.8035547364352273	0.0037095938243703833	0.003709593824370384	-5963.567922116593	0.0	-465.3992849932001
26200000	-6416.12075428924	-462.5546183321157	-5953.566135957124	3.556231602044093	2019.4382128423958	69.79925130614149	7.0251035289317825	11.008993436851132	9.681312629783157	0.3613643421184333	0.19802970420064175	0.220204271576739	0.22040168210419342	0.492668366332627	0.22002613833602083	0.748411662810832	0.2515883371891465	1.1226174942162481	0.7547650115674396	0.003987607438414709	0.003987607438414703	-5953.566135957124	0.0	-458.29678014463406
26220000	-6398.479889698057	-456.88538121606075	-5941.594508481997	3.7163026807831767	2019.2781417636568	69.00931575228735	8.914416452192471	10.211161119056277	8.491166799470898	0.359541013729895	0.18451487520436066	0.20257133439223848	0.2533727766735132	0.5636144617159858	0.24545064485951637	0.7591038996896091	0.2408961003103698	1.1386558495344137	0.7226883009311094	0.004028144041784351	0.004028144041784352	-5941.594508481997	0.0	-452.55928931406805
26240000	-6400.523223138674	-452.5760171921937	-5947.947205946481	3.720548965692841	2019.2738954787471	70.4324115531194	7.507425646885931	12.416091781352984	11.242474605400039	0.36970472570996915	0.17992038539650074	0.2040041825063829	0.2463707063871546	0.5762167340258945	0.2856961677125498	0.7544163018517388	0.24558369814823955	1.1316244527776083	0.7367510944447186	0.003901932757263706	0.0039019327572637074	-5947.947205946481	0.0	-447.4614535057631
26260000	-6430.748163665136	-459.78805982214647	-5970.96010384299	3.6861845949327234	2019.3082598495073	71.50338065933806	8.408564731012929	7.848373970573469	7.744597670201997	0.37977924703486027	0.17022978626818325	0.19671591376443182	0.2532750529325321	0.44469505812373816	0.26312112880789595	0.7566249186975386	0.24337508130244018	1.134937378046308	0.7301252439073205	0.003889644297382784	0.003889644297382784	-5970.96010384299	0.0	-456.37832414746003
26280000	-6446.089899172888	-474.80826098234104	-5971.281638190547	3.8618606042465435	2019.1325838401935	75.01352211250558	9.096571154434576	11.371472054547038	6.1807058491983415	0.3556477490974611	0.18180004934172223	0.20066480252295718	0.2618873990378669	0.5736487434969374	0.12922082067678514	0.7160602675438038	0.28393973245617476	1.0740904013157058	0.8518191973685243	0.0036123206720597295	0.0036123206720597286	-5971.281638190547	0.0	-471.09186986794543
26300000	-6411.069457909986	-471.90896754424864	-5939.160490365738	3.78932800933155	2019.2051164351085	74.98250315587218	9.339466613270858	13.998691219164117	9.42634910198054	0.3742757131986076	0.1756247470645225	0.19433551448830763	0.2557640252485698	0.7481097154005087	0.3341186494164731	0.7730256619323511	0.2269743380676267	1.1595384928985266	0.6809230142028802	0.003644944427517998	0.0036449444275179995	-5939.160490365738	0.0	-466.28743574067937
26320000	-6408.104641945891	-448.1492573763733	-5959.955384569517	3.819254284278513	2019.1751901601615	70.91974506135314	7.440477827915922	8.811721263977288	7.8776468502764585	0.35739901651049893	0.18816147196896882	0.2026397527931186	0.2517997587274211	0.768449412210488	0.14609650102587807	0.814329645876174	0.1856703541238039	1.221494468814261	0.5570110623714117	0.003527653844744493	0.0035276538447444935	-5959.955384569517	0.0	-444.2938931596714
26340000	-6430.975892129803	-473.44861816904177	-5957.527273960761	3.8943866122004893	2019.1000578322396	75.76593519543667	9.496910417039006	11.412934900432045	10.554028091663385	0.3624122387985675	0.20661994477459772	0.20012360040218893	0.23084421602465316	0.7163322498987836	0.16162263274644442	0.7589186369651127	0.24108136303486496	1.1383779554476692	0.7232440891045949	0.003625533122422404	0.0036255331224224075	-5957.527273960761	0.0	-468.42346499528594
26360000	-6409.953479930657	-460.35093446042623	-5949.60254547023	3.670402794822731	2019.3240416496174	71.52537270284425	9.330161145276556	9.400232240310741	9.239354324522404	0.34589247392462236	0.19754080103747448	0.21283661837716938	0.24373010666074102	0.8595254926337403	0.243167947074437	0.7542333891184922	0.24576661088148555	1.1313500836777384	0.7372998326444566	0.0034723209112201086	0.0034723209112201086	-5949.60254547023	0.0	-455.516128931596
26380000	-6427.7515668017595	-462.7296733529868	-5965.021893448773	3.9064690400796764	2019.0879754043603	71.979483023984	8.433397315364529	14.75563028011022	10.655933267092353	0.3499933789190293	0.18568195819344818	0.21063718429899944	0.2536874785885304	0.4874464643883989	0.46224691525435	0.7839197407628581	0.21608025923712	1.175879611144287	0.6482407777113599	0.0039389516723427505	0.003938951672342748	-5965.021893448773	0.0	-457.0720390038983
26400000	-6429.878926493795	-450.28090735635544	-5979.598019137439	3.855138547855894	2019.1393058965841	69.67832010665583	7.844388105297426	8.980986716545166	10.399927404923558	0.35581029503528505	0.17644563602239435	0.2187311049623837	0.24901296397994407	0.7841154029743231	0.09364317741467296	0.8044786981164533	0.19552130188352476	1.2067180471746801	0.5865639056505743	0.0037469341996758847	0.003746934199675885	-5979.598019137439	0.0	-445.8712934853357
26420000	-6424.078052004865	-483.35038710326626	-5940.7276649015985	4.069024598155332	2018.9254198462847	78.8126706918088	9.985480095747391	12.067505419262844	7.957907148535567	0.3576213418324463	0.1893245524828368	0.1981693446625359	0.2548847610221882	0.6642433185706972	0.20173917132786215	0.75258308884734	0.2474169111526377	1.12887463327101	0.7422507334579131	0.0035859445426045643	0.0035859445426045648	-5940.7276649015985	0.0	-478.7102671946305
26440000	-6395.667951436717	-451.40891391490516	-5944.2590375218115	3.6710279773695493	2019.3234164670705	70.36837549079446	8.154097480081525	10.228184005899063	8.790258589585905	0.38079858468214633	0.17640955416589893	0.20183773690514142	0.24095412424682053	0.7771420290833637	0.24192433033412775	0.7561112691898388	0.2438887308101384	1.1341669037847582	0.7316661924304152	0.003790986233388949	0.0037909862333889537	-5944.2590375218115	0.0	-446.73995946989635
26460000	-6462.600242953739	-477.13477608680313	-5985.465466866936	4.272799349977211	2018.7216450944627	78.41468057864672	8.079447683923917	10.269718676723745	10.691079648255029	0.35566182838453575	0.1919576988193052	0.19890210195076163	0.2534783708454046	0.5990022727515573	0.059096101889588026	0.7526711544751361	0.2473288455248418	1.1290067317127042	0.7419865365745254	0.0035898256237660684	0.0035898256237660675	-5985.465466866936	0.0	-472.9010500902461
26480000	-6431.84414982016	-476.7987174046823	-5955.045432415478	3.6917943152970163	2019.3026501291429	75.60800064184731	8.347011513854218	13.488601225965303	10.89389245085713	0.3598829534960338	0.18228357530251474	0.19662603726988048	0.2612074339315781	0.6368515250373062	0.2739647606713491	0.7307635110934629	0.26923648890651475	1.0961452666401943	0.8077094667195442	0.0033877745727474598	0.0033877745727474563	-5955.045432415478	0.0	-471.4993237595624
26500000	-6448.510529602887	-486.0474714372378	-5962.463058165649	3.976596746667359	2019.0178476977726	79.2399474092436	8.573890181115116	10.98562595234381	7.101382576972274	0.36215303010737565	0.19500948053884415	0.19789951229808184	0.24493797705570547	0.5786082696686135	0.18528532309172785	0.7668489789328496	0.23315102106712846	1.1502734683992744	0.6994530632013853	0.003368456699942854	0.0033684566999428534	-5962.463058165649	0.0	-482.18234828750224
26520000	-6453.705489586379	-474.89409400652016	-5978.811395579859	3.786668598080559	2019.2077758463595	76.10056754820174	8.967595084182705	15.278754580710562	10.183614663986546	0.36173815601776677	0.18455633766231386	0.2020895548867418	0.25161595143318477	0.7179215747463951	0.22341746730700043	0.7352917761515373	0.26470822384844067	1.1029376642273059	0.7941246715453221	0.004003598026713063	0.004003598026713065	-5978.811395579859	0.0	-469.2016691994887
26540000	-6435.407805927406	-467.0646717442286	-5968.343134183177	3.6270365819684662	2019.3674078624715	73.4439949813723	7.736693023368937	11.066497009667192	8.288367475891024	0.37866781871059674	0.17728850555002904	0.19596092150943473	0.24808275422994655	0.47819012839091496	0.02240651732458596	0.7608917715029438	0.23910822849703495	1.1413376572544158	0.7173246854911048	0.0035317414459203216	0.0035317414459203186	-5968.343134183177	0.0	-463.50366563594264
26560000	-6441.9092087938825	-479.9283022573165	-5961.980906536566	4.131065084094463	2018.8633793603456	79.33335918760415	10.956795098878889	12.325083992510782	8.636327794863918	0.37128368509903364	0.17223964675330117	0.20572678187014828	0.25074988627752404	0.42595169169623803	0.29638844409926846	0.7722157096694681	0.22778429033051054	1.158323564504202	0.6833528709915316	0.0037079340381990632	0.0037079340381990624	-5961.980906536566	0.0	-475.2760543279769
26580000	-6402.24557657566	-452.2505384889741	-5949.995038086687	4.046428671260669	2018.9480157731793	70.83937839731834	8.008278501506137	11.932014877448173	14.753219544959148	0.35296648795516017	0.17277530362028953	0.21200851125153694	0.26224969717302055	0.7002751330865149	0.5055754391865539	0.7774497214306267	0.22255027856935178	1.1661745821459402	0.6676508357080553	0.0034345137932242516	0.00343451379322425	-5949.995038086687	0.0	-446.01732096685197
26600000	-6410.058102262815	-469.660355468873	-5940.397746793942	3.506227109017838	2019.4882173354222	72.8124806645055	8.999605738862893	11.93671311392703	12.466134604931828	0.3819869914836323	0.18212551349201478	0.20451002180428987	0.23137747322007035	0.6035928974961161	0.3130331014893218	0.7633837212230221	0.23661627877695648	1.1450755818345333	0.7098488363308695	0.003739937412300986	0.0037399374123009838	-5940.397746793942	0.0	-464.1719540875796
26620000	-6408.843742551416	-451.685937889942	-5957.157804661474	3.968187609095314	2019.0262568353446	71.14116248441317	8.15854070762552	10.018803841553984	11.031662976234495	0.3723500081165472	0.18713586129205603	0.21069221829690205	0.229821912294502	0.7986675333937645	0.18601324282117349	0.7473259565716128	0.2526740434283654	1.1209889348574191	0.7580221302850962	0.0037894179848913085	0.003789417984891305	-5957.157804661474	0.0	-446.71191338155876
26640000	-6407.393362300789	-449.6910662331881	-5957.7022960676	3.542123482562007	2019.452320961878	68.39892770685988	7.761517783013877	15.625841532085186	7.318579754386945	0.3743993565669333	0.18063732442680913	0.21039998917939343	0.23456332982687148	0.8194435118708037	0.13888417625307747	0.8094273051719518	0.19057269482802622	1.2141409577579276	0.5717180844840787	0.004174874094652519	0.004174874094652517	-5957.7022960676	0.0	-444.5811791703571
26660000	-6427.815799142485	-470.4910514792016	-5957.324747663283	4.183457259358714	2018.8109871850813	77.21809942594292	9.09001787447279	11.078620919946298	8.285024338535571	0.3722520496891256	0.1880544576001322	0.20276928060405777	0.23692421210669187	0.6315236714992226	0.33429010921213836	0.7832927792548714	0.21670722074510623	1.174939168882307	0.6501216622353188	0.0034698463005809056	0.003469846300580907	-5957.324747663283	0.0	-465.8623666608462
26680000	-6413.3269932596795	-464.2853723964124	-5949.041620863267	3.8345738697910714	2019.159870574649	74.26965943428806	7.693615296559553	9.563010352053263	7.9530623709974915	0.3542747245565669	0.18918129998173056	0.20593661043514555	0.25060736502656444	0.5576846378560382	0.13533965539546836	0.8067791470720385	0.19322085292793878	1.2101687206080576	0.5796625587838163	0.003623568722250569	0.0036235687222505677	-5949.041620863267	0.0	-460.6687261336386
26700000	-6419.492927842366	-466.8542794660624	-5952.6386483763035	3.9361465848739425	2019.058297859566	75.97425468877424	6.967311926195966	12.244659731053705	8.209473552564049	0.36315533240145903	0.18368866219357013	0.2038844313687567	0.24927157403622147	0.7739546788895293	0.1310440497734346	0.7904852245625614	0.2095147754374152	1.1857278368438422	0.6285443263122457	0.0035319348961306315	0.0035319348961306294	-5952.6386483763035	0.0	-462.4181875364915
26720000	-6446.48993923711	-482.6874559106689	-5963.802483326441	4.017336434125518	2018.9771080103144	78.52596660987531	11.086133475172518	12.152643167328618	8.751059700997187	0.3756912943604995	0.17420140444555646	0.20654598438401167	0.24356131680993984	0.5773813279447914	0.40961797748071205	0.7608951873090222	0.23910481269095413	1.1413427809635333	0.7173144380728624	0.0032008981465720767	0.003200898146572072	-5963.802483326441	0.0	-477.61001135171125
26740000	-6452.831669548633	-492.67351721421346	-5960.158152334419	4.155789705483527	2018.8386547389564	80.88342679643691	11.711817433090562	9.652234487328718	15.596717278498772	0.3917029028510468	0.15719377069602924	0.19401027457633532	0.25709305187659615	0.7258509747880934	0.1703559543499557	0.7697479474125286	0.23025205258744758	1.154621921118793	0.6907561577623427	0.0034731915867404757	0.003473191586740475	-5960.158152334419	0.0	-486.98414471981283
26760000	-6446.0190294046315	-474.2615834928436	-5971.757445911788	3.7517697513114316	2019.2426746931285	77.78476119853838	9.080971436899356	11.312011754273303	8.29313088825322	0.35474070571273014	0.19210676545203928	0.18244463453695212	0.2707078942982859	0.5292124316256657	0.17549390151355398	0.7711859964692567	0.22881400353071973	1.1567789947038851	0.6864420105921591	0.003467498476069711	0.0034674984760697113	-5971.757445911788	0.0	-470.11691038112826
26780000	-6428.109255366572	-453.60728464134326	-5974.501970725229	3.9370483352896795	2019.0573961091502	72.86283305365745	8.513825502939603	10.315652496084079	12.69371408458171	0.3472319462614095	0.20160751910265123	0.20641045567579186	0.24475007896015477	0.4699090350834637	0.03692454695750192	0.7809015525736919	0.21909844742628423	1.1713523288605379	0.6572953422788527	0.003962331017027116	0.003962331017027117	-5974.501970725229	0.0	-449.19055247439456
26800000	-6428.079354622614	-470.59219081232743	-5957.487163810287	3.6668488630499616	2019.32759558139	74.73066388085783	8.90081450199212	11.073701767644106	8.401286395112024	0.3671261368197912	0.1862371543179532	0.19835776697697596	0.24827894188528676	0.7292115870683086	0.3008058261191516	0.7688644481131484	0.2311355518868281	1.1532966721697226	0.6934066556604843	0.0034449895454781074	0.003444989545478107	-5957.487163810287	0.0	-465.8307511640535
26820000	-6434.988197622407	-481.70429045891274	-5953.283907163494	4.329127158416077	2018.665317286024	77.50899212784375	11.603664309619067	12.16468503526851	12.290965277146498	0.368279913369721	0.18826798114311333	0.2032711449875987	0.24018096049957421	0.9428541302134366	0.2071912389309135	0.7775197599017802	0.2224802400981965	1.1662796398526702	0.6674407202945896	0.003401091885402259	0.0034010918854022556	-5953.283907163494	0.0	-475.5732817924026
26840000	-6445.165766057714	-468.3594916455314	-5976.806274412183	4.5955183531297035	2018.3989260913104	78.6399656788958	8.57831900212356	10.058523653558446	13.467351402300517	0.35305776785571985	0.17605868753450707	0.22055886762824314	0.25032467698153704	0.5915910697092265	0.2224088091028975	0.76360275466314	0.23639724533683665	1.14540413199471	0.70919173601051	0.0036359451376651902	0.003635945137665187	-5976.806274412183	0.0	-463.33273913908766
26860000	-6449.55868942018	-476.7045650033681	-5972.854124416812	4.198016638961305	2018.7964278054787	77.82932919236316	9.230223004549776	8.670119509432357	7.775804253835958	0.3602292216439062	0.18273280187764818	0.2129972802603972	0.24404069621805566	0.8437589255936804	0.2600688860612975	0.7580421679733598	0.24195783202661708	1.1370632519600397	0.7258734960798512	0.003154102156213332	0.0031541021562133346	-5972.854124416812	0.0	-472.4123661260441
26880000	-6430.464977699733	-483.08527513912674	-5947.379702560606	4.006818206585033	2018.987626237855	78.58099269768414	11.289506043177633	8.512079806231677	11.198044339707117	0.35384595050858153	0.18462798681981027	0.21467906370942136	0.24684699896219392	0.5454208654519801	0.19619920085830542	0.759509358305078	0.24049064169489875	1.139264037457617	0.7214719250846963	0.0038087035212204835	0.0038087035212204835	-5947.379702560606	0.0	-478.5521284090458
26900000	-6421.443815938147	-457.7447462928936	-5963.699069645253	3.6123064700198886	2019.3821379744202	71.79425411028066	7.980125096009375	9.882036002533097	14.694013917800746	0.3538624124296152	0.2146881610807758	0.20079990084748872	0.23064952564212735	0.5431249889361857	0.04102760275195437	0.7639002084754125	0.2360997915245641	1.1458503127131188	0.7082993745736923	0.003532992167882387	0.003532992167882389	-5963.699069645253	0.0	-453.10462090949886
26920000	-6447.331416618468	-471.69691945439126	-5975.6344971640765	4.135766387302823	2018.8586780571372	76.93189765073812	7.850588276627896	7.553736106415054	6.522701651361314	0.35446807782029693	0.1762003408264861	0.1985616628209659	0.27076991853225796	0.5991423261771577	0.2821806060094117	0.7824838154233467	0.21751618457662983	1.17372572313502	0.6525485537298895	0.0034229006186850515	0.0034229006186850494	-5975.6344971640765	0.0	-468.46521821133683
26940000	-6450.476121616436	-469.7645544671182	-5980.7115671493175	4.031024114669313	2018.9634203297708	75.23497895065674	9.252747618425872	10.773367532794065	8.992573973064303	0.3418854502041078	0.18706252614761457	0.1984458212411314	0.2726062024071533	0.5096502513714213	0.13471573259227929	0.7617202663772646	0.23827973362271218	1.142580399565897	0.7148392008681366	0.003735891425475316	0.003735891425475317	-5980.7115671493175	0.0	-465.60820533904894
26960000	-6420.0929400640225	-476.63796565535824	-5943.454974408664	3.8339773736906486	2019.1604670707493	75.44521786492523	9.444600707591638	10.072803577542103	11.329525356491114	0.3774578299013837	0.18990766247863633	0.18890308824450416	0.24373141937548265	0.788979148531168	0.26339633523284456	0.7738812335909718	0.22611876640900516	1.1608218503864578	0.6783562992270155	0.003681867513303104	0.0036818675133031033	-5943.454974408664	0.0	-471.3571177552183
26980000	-6419.213021412081	-469.1338024393636	-5950.079218972717	4.147232508137772	2018.8472119363023	76.80968695836089	9.339794416739727	9.77763108572196	8.3875319374577	0.3578005153759707	0.1895134437537552	0.20770758918707333	0.2449784516832077	0.5478724546479931	0.31052060037175827	0.7042072820193352	0.295792717980642	1.0563109230290029	0.887378153941926	0.0036235543808593486	0.003623554380859352	-5950.079218972717	0.0	-464.8692785212348
27000000	-6437.078835577939	-465.8098049288536	-5971.269030649085	4.05081322926953	2018.9436312151704	73.84059803425401	8.148519782758964	8.259227332472571	5.944443880578191	0.35816880937188417	0.1846300447423756	0.21448719817342596	0.24271394771232113	0.5861722729493513	0.19145566505749784	0.7828962652847683	0.21710373471520897	1.1743443979271524	0.6513112041456269	0.00380673963547522	0.0038067396354752167	-5971.269030649085	0.0	-462.64866837685406
27020000	-6400.6981381862815	-452.8128875827146	-5947.885250603567	4.177672724758004	2018.816771719682	71.4762361874299	8.205572250593137	9.824699527800668	10.48661279760099	0.3547683677852503	0.1901359445859526	0.20297478528372453	0.2521209023450795	0.4459324104341304	0.26652314896800516	0.7591212968999871	0.24087870309998982	1.1386819453499806	0.7226361092999695	0.003432201185577176	0.0034322011855771753	-5947.885250603567	0.0	-448.58473174204045
27040000	-6433.966158562479	-470.9118011488662	-5963.054357413613	3.7296569590629907	2019.264787485377	74.23773908596137	9.253194216427095	11.05604965962481	11.508247730036583	0.3531836465757531	0.18387149658525856	0.1983173578323275	0.2646274990066679	0.8093951540671488	0.19876249116571168	0.7297459788406192	0.27025402115935737	1.0946189682609289	0.8107620634780721	0.0033461073257945047	0.003346107325794505	-5963.054357413613	0.0	-465.60495803811006
